"zip_code","cbsa_1",cbsa_1_ratio,"cbsa_2",cbsa_2_ratio,"cbsa_3",cbsa_3_ratio,"cbsa_4",cbsa_4_ratio
"85212","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85213","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85214","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85215","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85216","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85224","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85225","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85226","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85233","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85234","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85236","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85244","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85246","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85248","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85249","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85250","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85251","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85252","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85253","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85254","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85255","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85256","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85257","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85258","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85259","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85260","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85261","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85262","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85263","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85264","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85266","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85267","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85268","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85269","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85271","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85274","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85275","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85277","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85280","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85281","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85282","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85283","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85284","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85285","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85286","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85287","38060",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85295","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85296","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85297","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85298","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85299","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85301","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85302","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85303","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85304","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85305","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85306","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85307","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85308","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85309","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85310","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85311","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85312","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85318","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85320","38060",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85321","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85322","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85323","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85324","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85325",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85326","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85327","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85328",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85329","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85331","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85332","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85333","49740",0.96273291,"38060",0.03726708,NULL,NULL,NULL,NULL
"85334",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85335","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85336","49740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85337","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85338","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85339","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85340","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85341","46060",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85342","38060",0.98477930,"39140",0.01522070,NULL,NULL,NULL,NULL
"85343","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85344",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85345","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85346",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85347","49740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85348",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85349","49740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85350","49740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85351","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85352","49740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85353","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85354","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85355","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85356","49740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85357",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85359",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85360","29420",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85361","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85362","39140",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85363","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85364","49740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85365","49740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85366","49740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85367","49740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85372","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85373","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85374","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85375","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85376","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85377","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85378","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85379","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85380","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85381","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85382","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85383","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85385","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85387","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85388","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85390","38060",0.88105261,"39140",0.11894737,NULL,NULL,NULL,NULL
"85392","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85395","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85396","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85501","37740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85530","40940",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85531","40940",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85532","37740",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85533",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85534",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85535","40940",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85536","40940",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85539","37740",0.96848845,"38060",0.03151157,NULL,NULL,NULL,NULL
"85540",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85541","37740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85542","37740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85543","40940",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85544","37740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85545","37740",0.96208531,"38060",0.03791469,NULL,NULL,NULL,NULL
"85546","40940",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85547","37740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85548","40940",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85550","40940",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85551","40940",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85552","40940",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85553","37740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85554","37740",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85601","46060",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85602","43420",0.94254738,"46060",0.05745264,NULL,NULL,NULL,NULL
"85603","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85605","43420",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85606","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85607","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85608","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85609","43420",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85610","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85611","35700",0.82633370,"46060",0.10442679,"43420",0.06923950,NULL,NULL
"85613","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85614","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85615","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85616","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85617","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85618","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85619","46060",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85620","43420",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85621","35700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85622","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85623","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85624","35700",0.99603176,"43420",0.00396825,NULL,NULL,NULL,NULL
"85625","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85626","43420",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85627","43420",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85628","35700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85629","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85630","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85631","38060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85632","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85633","46060",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85634","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85635","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85636","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85637","46060",0.50537634,"35700",0.49462366,NULL,NULL,NULL,NULL
"85638","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85639","46060",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85640","35700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85641","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85643","43420",0.93874347,"40940",0.06125654,NULL,NULL,NULL,NULL
"85645","46060",0.99838966,"35700",0.00161031,NULL,NULL,NULL,NULL
"85646","35700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85648","35700",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85650","43420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85652","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85653","46060",0.99956375,"38060",0.00043624,NULL,NULL,NULL,NULL
"85654","46060",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85658","46060",0.94266737,"38060",0.05733261,NULL,NULL,NULL,NULL
"85701","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85702","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85703","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85704","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85705","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85706","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85707","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85708","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85709","46060",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85710","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85711","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85712","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85713","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85714","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85715","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85716","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85717","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85718","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85719","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85721","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85723","46060",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85724","46060",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85725","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85726","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85728","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85730","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85731","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85732","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85733","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85734","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85735","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85736","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85737","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85738","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85739","38060",0.61699396,"46060",0.38300601,NULL,NULL,NULL,NULL
"85740","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85741","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85742","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85743","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85744","46060",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85745","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85746","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85747","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85748","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85749","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85750","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85751","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85752","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85754","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85755","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85756","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85757","46060",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85901","43320",0.96954966,NULL,NULL,NULL,NULL,NULL,NULL
"85902","43320",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85911","43320",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85920",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85922",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85923","43320",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85924",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85925",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85926","43320",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85927",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85928","43320",0.96638656,"22380",0.03361344,NULL,NULL,NULL,NULL
"85929","43320",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85930",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85931","22380",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85932",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85933","43320",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85934","43320",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85935","43320",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85936",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85937","43320",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85938",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85939","43320",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85940",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"85941","43320",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"85942","43320",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86001","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86002","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86003","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86004","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86005","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86011","22380",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86015","22380",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86016","22380",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86017","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86018","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86020","22380",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86021","29420",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86022","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86023","22380",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86024","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86025","43320",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86028",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"86029","43320",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86030","43320",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86031","43320",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86032","43320",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86033","43320",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86034","43320",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86036","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86038","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86039","43320",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86040","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86042","43320",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86043","43320",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86044","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86045","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86046","22380",0.99974525,"39140",0.00025478,NULL,NULL,NULL,NULL
"86047","43320",0.99633956,"22380",0.00366045,NULL,NULL,NULL,NULL
"86052","22380",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86053","22380",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86054","43320",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86301","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86302","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86303","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86304","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86305","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86312","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86313","39140",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86314","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86315","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86320","39140",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86321","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86322","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86323","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86324","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86325","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86326","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86327","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86329","39140",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86331","39140",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86332","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86333","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86334","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86335","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86336","39140",0.70133156,"22380",0.29866844,NULL,NULL,NULL,NULL
"86337","39140",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86338","39140",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86339","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86340","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86342","39140",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86343","39140",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86351","39140",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86401","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86402","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86403","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86404","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86405","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86406","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86409","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86411","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86412","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86413","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86426","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86427","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86429","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86430","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86431","29420",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86432","29420",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86433","29420",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86434","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86435","22380",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86436","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86437","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86438","29420",0.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86439","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86440","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86441","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86442","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86443","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86444","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86445","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86446","29420",1.00000000,NULL,NULL,NULL,NULL,NULL,NULL
"86502",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
